id	일시	자치구	승차총승객수	하차총승객수
9784	20210126	노원구	164842.0	162234.0
9785	20210126	도봉구	56410.0	56221.0
9786	20210126	동대문구	82629.0	81829.0
9787	20210126	동작구	168405.0	167772.0
9788	20210126	마포구	224044.0	228752.0
9789	20210126	서대문구	29653.0	29310.0
9790	20210126	서초구	130093.0	129566.0
9791	20210126	성동구	137525.0	140336.0
9792	20210126	성북구	93649.0	89972.0
9793	20210126	송파구	196073.0	195393.0
9794	20210126	양천구	66965.0	68261.0
9795	20210126	영등포구	253813.0	256601.0
9796	20210126	용산구	78263.0	79265.0
9797	20210126	은평구	146138.0	142415.0
9798	20210126	종로구	192383.0	189817.0
9799	20210126	중구	210416.0	210547.0
9800	20210126	중랑구	61526.0	61258.0
9801	20210127	강남구	529771.0	543104.0
9802	20210127	강동구	142544.0	139626.0
9803	20210127	강북구	71710.0	70281.0
9804	20210127	강서구	201030.0	197319.0
9805	20210127	관악구	80696.0	78332.0
9806	20210127	광진구	117160.0	115438.0
9807	20210127	구로구	187482.0	188022.0
9808	20210127	금천구	90325.0	94082.0
9809	20210127	노원구	171787.0	169161.0
9810	20210127	도봉구	60541.0	59970.0
9811	20210127	동대문구	89223.0	88633.0
9812	20210127	동작구	176259.0	175515.0
9813	20210127	마포구	235951.0	240283.0
9814	20210127	서대문구	30911.0	30369.0
9815	20210127	서초구	133562.0	133208.0
9816	20210127	성동구	141405.0	144038.0
9817	20210127	성북구	96369.0	92829.0
9818	20210127	송파구	202079.0	201115.0
9819	20210127	양천구	69675.0	70556.0
9820	20210127	영등포구	260542.0	264138.0
9821	20210127	용산구	81262.0	82195.0
9822	20210127	은평구	151305.0	147495.0
9823	20210127	종로구	203413.0	201267.0
9824	20210127	중구	216420.0	217469.0
9825	20210127	중랑구	64480.0	64272.0
9826	20210128	강남구	522070.0	538737.0
9827	20210128	강동구	140036.0	137026.0
9828	20210128	강북구	68176.0	67262.0
9829	20210128	강서구	198058.0	193658.0
9830	20210128	관악구	78229.0	73742.0
9831	20210128	광진구	112663.0	110841.0
9832	20210128	구로구	183010.0	184060.0
9833	20210128	금천구	89025.0	93016.0
9834	20210128	노원구	166862.0	163709.0
9835	20210128	도봉구	56282.0	55984.0
9836	20210128	동대문구	82420.0	81762.0
9837	20210128	동작구	170028.0	168690.0
9838	20210128	마포구	226492.0	230726.0
9839	20210128	서대문구	29451.0	29156.0
9840	20210128	서초구	129329.0	130693.0
9841	20210128	성동구	138175.0	141075.0
9842	20210128	성북구	94405.0	90836.0
9843	20210128	송파구	201025.0	200420.0
9844	20210128	양천구	68180.0	69223.0
9845	20210128	영등포구	256715.0	259819.0
9846	20210128	용산구	80064.0	81371.0
9847	20210128	은평구	146345.0	142615.0
9848	20210128	종로구	190065.0	187455.0
9849	20210128	중구	212146.0	212471.0
9850	20210128	중랑구	61670.0	61710.0
9851	20210129	강남구	523384.0	535636.0
9852	20210129	강동구	136901.0	134018.0
9853	20210129	강북구	68011.0	66678.0
9854	20210129	강서구	196837.0	192027.0
9855	20210129	관악구	78910.0	76129.0
9856	20210129	광진구	113430.0	112171.0
9857	20210129	구로구	178877.0	179388.0
9858	20210129	금천구	86311.0	89929.0
9859	20210129	노원구	163356.0	159898.0
9860	20210129	도봉구	54650.0	54167.0
9861	20210129	동대문구	81065.0	79707.0
9862	20210129	동작구	170136.0	167428.0
9863	20210129	마포구	228827.0	234543.0
9864	20210129	서대문구	28636.0	28052.0
9865	20210129	서초구	133625.0	137873.0
9866	20210129	성동구	134932.0	138145.0
9867	20210129	성북구	92631.0	87981.0
9868	20210129	송파구	194942.0	193805.0
9869	20210129	양천구	66460.0	67401.0
9870	20210129	영등포구	252051.0	255035.0
9871	20210129	용산구	81311.0	82201.0
9872	20210129	은평구	142024.0	137722.0
9873	20210129	종로구	188112.0	185317.0
9874	20210129	중구	207486.0	208117.0
9875	20210129	중랑구	61154.0	60647.0
9876	20210130	강남구	284020.0	287166.0
9877	20210130	강동구	87780.0	86231.0
9878	20210130	강북구	48643.0	47202.0
9879	20210130	강서구	126383.0	123572.0
9880	20210130	관악구	55827.0	53560.0
9881	20210130	광진구	85459.0	84858.0
9882	20210130	구로구	111228.0	111085.0
9883	20210130	금천구	30938.0	31619.0
9884	20210130	노원구	112645.0	110638.0
9885	20210130	도봉구	41501.0	41709.0
9886	20210130	동대문구	59289.0	58024.0
9887	20210130	동작구	119746.0	118916.0
9888	20210130	마포구	173911.0	176885.0
9889	20210130	서대문구	20171.0	19816.0
9890	20210130	서초구	93076.0	94165.0
9891	20210130	성동구	78146.0	78638.0
9892	20210130	성북구	60154.0	56365.0
9893	20210130	송파구	116133.0	114377.0
9894	20210130	양천구	41385.0	41179.0
9895	20210130	영등포구	129837.0	131325.0
9896	20210130	용산구	54701.0	56227.0
9897	20210130	은평구	92319.0	90286.0
9898	20210130	종로구	124637.0	124750.0
9899	20210130	중구	101162.0	101193.0
9900	20210130	중랑구	42456.0	41872.0
9901	20210131	강남구	162833.0	164068.0
9902	20210131	강동구	59606.0	59519.0
9903	20210131	강북구	36733.0	35846.0
9904	20210131	강서구	91755.0	89898.0
9905	20210131	관악구	39144.0	38662.0
9906	20210131	광진구	64357.0	64457.0
9907	20210131	구로구	76091.0	74868.0
9908	20210131	금천구	21135.0	22076.0
9909	20210131	노원구	80185.0	78740.0
9910	20210131	도봉구	33969.0	33781.0
9911	20210131	동대문구	42807.0	43403.0
9912	20210131	동작구	82133.0	84334.0
9913	20210131	마포구	122908.0	122373.0
9914	20210131	서대문구	13485.0	13469.0
9915	20210131	서초구	70462.0	68189.0
9916	20210131	성동구	53120.0	54661.0
9917	20210131	성북구	42743.0	40301.0
9918	20210131	송파구	77398.0	80238.0
9919	20210131	양천구	27912.0	27890.0
9920	20210131	영등포구	92424.0	92778.0
9921	20210131	용산구	43233.0	41332.0
9922	20210131	은평구	65477.0	65389.0
9923	20210131	종로구	85556.0	86214.0
9924	20210131	중구	66407.0	66224.0
9925	20210131	중랑구	30401.0	30031.0
9926	20210201	강남구	528395.0	541151.0
9927	20210201	강동구	141111.0	138302.0
9928	20210201	강북구	71566.0	70309.0
9929	20210201	강서구	200654.0	196476.0
9930	20210201	관악구	79601.0	77313.0
9931	20210201	광진구	115020.0	113613.0
9932	20210201	구로구	186324.0	186241.0
9933	20210201	금천구	91308.0	94743.0
9934	20210201	노원구	170687.0	167287.0
9935	20210201	도봉구	59267.0	58757.0
9936	20210201	동대문구	88811.0	88330.0
9937	20210201	동작구	171228.0	171604.0
9938	20210201	마포구	228699.0	233422.0
9939	20210201	서대문구	30777.0	30250.0
9940	20210201	서초구	130422.0	129552.0
9941	20210201	성동구	138563.0	141737.0
9942	20210201	성북구	95842.0	92087.0
9943	20210201	송파구	200017.0	199648.0
9944	20210201	양천구	68408.0	69843.0
9945	20210201	영등포구	258366.0	261896.0
9946	20210201	용산구	79423.0	80362.0
9947	20210201	은평구	149324.0	145444.0
9948	20210201	종로구	197979.0	196609.0
9949	20210201	중구	213619.0	214820.0
9950	20210201	중랑구	63739.0	63441.0
9951	20210202	강남구	534674.0	545335.0
9952	20210202	강동구	141489.0	138542.0
9953	20210202	강북구	70252.0	69330.0
9954	20210202	강서구	199386.0	195828.0
9955	20210202	관악구	79592.0	77735.0
9956	20210202	광진구	114912.0	113137.0
9957	20210202	구로구	184728.0	184581.0
9958	20210202	금천구	89905.0	93929.0
9959	20210202	노원구	168508.0	166101.0
9960	20210202	도봉구	58137.0	58065.0
9961	20210202	동대문구	86270.0	86011.0
9962	20210202	동작구	172519.0	171851.0
9963	20210202	마포구	231201.0	235435.0
9964	20210202	서대문구	30184.0	29778.0
9965	20210202	서초구	130562.0	131205.0
9966	20210202	성동구	139950.0	142989.0
9967	20210202	성북구	95968.0	92032.0
9968	20210202	송파구	200478.0	199923.0
9969	20210202	양천구	68348.0	70077.0
9970	20210202	영등포구	259525.0	262201.0
9971	20210202	용산구	79374.0	80191.0
9972	20210202	은평구	148628.0	145268.0
9973	20210202	종로구	198956.0	196400.0
9974	20210202	중구	216113.0	216672.0
9975	20210202	중랑구	62908.0	63009.0
9976	20210203	강남구	556719.0	559253.0
9977	20210203	강동구	145910.0	144861.0
9978	20210203	강북구	74161.0	73475.0
9979	20210203	강서구	208137.0	205688.0
9980	20210203	관악구	81835.0	80948.0
9981	20210203	광진구	117069.0	116104.0
9982	20210203	구로구	192090.0	192145.0
9983	20210203	금천구	94131.0	95248.0
9984	20210203	노원구	175737.0	174558.0
9985	20210203	도봉구	60756.0	60885.0
9986	20210203	동대문구	90763.0	90548.0
9987	20210203	동작구	179289.0	179829.0
9988	20210203	마포구	242162.0	245289.0
9989	20210203	서대문구	31548.0	31791.0
9990	20210203	서초구	136229.0	136263.0
9991	20210203	성동구	146028.0	148977.0
9992	20210203	성북구	98984.0	96394.0
9993	20210203	송파구	210743.0	211484.0
9994	20210203	양천구	71369.0	73857.0
9995	20210203	영등포구	272891.0	272034.0
9996	20210203	용산구	83710.0	83979.0
9997	20210203	은평구	155596.0	152923.0
9998	20210203	종로구	209369.0	203703.0
9999	20210203	중구	223663.0	220074.0
10000	20210203	중랑구	64865.0	65581.0
10001	20210204	강남구	543759.0	564280.0
10002	20210204	강동구	148099.0	143528.0
10003	20210204	강북구	71895.0	70355.0
10004	20210204	강서구	208276.0	203636.0
10005	20210204	관악구	82032.0	78906.0
10006	20210204	광진구	115957.0	113818.0
10007	20210204	구로구	190074.0	190206.0
10008	20210204	금천구	91887.0	97343.0
10009	20210204	노원구	175057.0	170806.0
10010	20210204	도봉구	58920.0	58816.0
10011	20210204	동대문구	87606.0	86740.0
10012	20210204	동작구	177601.0	175088.0
10013	20210204	마포구	240264.0	244868.0
10014	20210204	서대문구	30721.0	29869.0
10015	20210204	서초구	135432.0	137154.0
10016	20210204	성동구	145873.0	148920.0
10017	20210204	성북구	98213.0	93888.0
10018	20210204	송파구	213034.0	212020.0
10019	20210204	양천구	71085.0	72061.0
10020	20210204	영등포구	268663.0	274311.0
10021	20210204	용산구	83542.0	85122.0
10022	20210204	은평구	153642.0	149139.0
10023	20210204	종로구	201106.0	199850.0
10024	20210204	중구	220031.0	222875.0
10025	20210204	중랑구	64792.0	64193.0
10026	20210205	강남구	558653.0	574217.0
10027	20210205	강동구	146954.0	144015.0
10028	20210205	강북구	74383.0	72839.0
10029	20210205	강서구	212280.0	207397.0
10030	20210205	관악구	83483.0	80795.0
10031	20210205	광진구	117695.0	115688.0
10032	20210205	구로구	193729.0	194268.0
10033	20210205	금천구	91163.0	94500.0
10034	20210205	노원구	176674.0	172469.0
10035	20210205	도봉구	61418.0	60890.0
10036	20210205	동대문구	92960.0	91737.0
10037	20210205	동작구	183434.0	181281.0
10038	20210205	마포구	250926.0	258416.0
10039	20210205	서대문구	32008.0	31139.0
10040	20210205	서초구	144061.0	147002.0
10041	20210205	성동구	145722.0	148255.0
10042	20210205	성북구	99044.0	93890.0
10043	20210205	송파구	210192.0	209778.0
10044	20210205	양천구	72482.0	73670.0
10045	20210205	영등포구	271396.0	273915.0
10046	20210205	용산구	87437.0	88517.0
10047	20210205	은평구	154831.0	149968.0
10048	20210205	종로구	207759.0	206079.0
10049	20210205	중구	221603.0	223034.0
10050	20210205	중랑구	65501.0	65088.0
10051	20210206	강남구	300758.0	306258.0
10052	20210206	강동구	92949.0	91190.0
10053	20210206	강북구	51342.0	49486.0
10054	20210206	강서구	132765.0	130985.0
10055	20210206	관악구	58779.0	56378.0
10056	20210206	광진구	85288.0	83874.0
10057	20210206	구로구	116184.0	115435.0
10058	20210206	금천구	32894.0	33844.0
10059	20210206	노원구	119475.0	116640.0
10060	20210206	도봉구	44463.0	44466.0
10061	20210206	동대문구	64370.0	62993.0
10062	20210206	동작구	126531.0	124614.0
10063	20210206	마포구	183597.0	187941.0
10064	20210206	서대문구	21357.0	20918.0
10065	20210206	서초구	98611.0	100392.0
10066	20210206	성동구	83493.0	84553.0
10067	20210206	성북구	63243.0	59542.0
10068	20210206	송파구	122834.0	121282.0
10069	20210206	양천구	43157.0	42510.0
10070	20210206	영등포구	137081.0	138490.0
10071	20210206	용산구	57418.0	59521.0
10072	20210206	은평구	98243.0	95431.0
10073	20210206	종로구	134078.0	134990.0
10074	20210206	중구	107267.0	108096.0
10075	20210206	중랑구	45904.0	44403.0
10076	20210207	강남구	171237.0	171832.0
10077	20210207	강동구	62883.0	62262.0
10078	20210207	강북구	38002.0	36692.0
10079	20210207	강서구	96108.0	95688.0
10080	20210207	관악구	40535.0	39427.0
10081	20210207	광진구	62394.0	61092.0
10082	20210207	구로구	78446.0	78207.0
10083	20210207	금천구	22405.0	23014.0
10084	20210207	노원구	83195.0	81384.0
10085	20210207	도봉구	34208.0	34266.0
10086	20210207	동대문구	45776.0	45830.0
10087	20210207	동작구	85091.0	87493.0
10088	20210207	마포구	132525.0	130389.0
10089	20210207	서대문구	14519.0	14640.0
10090	20210207	서초구	72274.0	72898.0
10091	20210207	성동구	56749.0	57902.0
10092	20210207	성북구	44417.0	41879.0
10093	20210207	송파구	80089.0	82663.0
10094	20210207	양천구	28745.0	28724.0
10095	20210207	영등포구	96906.0	95917.0
10096	20210207	용산구	44560.0	43630.0
10097	20210207	은평구	67788.0	67410.0
10098	20210207	종로구	91376.0	91555.0
10099	20210207	중구	70671.0	69428.0
10100	20210207	중랑구	31276.0	30938.0
10101	20210208	강남구	549794.0	563843.0
10102	20210208	강동구	144475.0	142145.0
10103	20210208	강북구	73110.0	71750.0
10104	20210208	강서구	207721.0	205331.0
10105	20210208	관악구	81527.0	78988.0
10106	20210208	광진구	114902.0	112890.0
10107	20210208	구로구	189859.0	189263.0
10108	20210208	금천구	92254.0	95675.0
10109	20210208	노원구	173855.0	169945.0
10110	20210208	도봉구	59820.0	59168.0
10111	20210208	동대문구	90784.0	89778.0
10112	20210208	동작구	177308.0	176236.0
10113	20210208	마포구	239488.0	243281.0
10114	20210208	서대문구	31602.0	31076.0
10115	20210208	서초구	137264.0	140628.0
10116	20210208	성동구	142850.0	146058.0
10117	20210208	성북구	98112.0	94136.0
10118	20210208	송파구	205244.0	204741.0
10119	20210208	양천구	70814.0	72124.0
10120	20210208	영등포구	268388.0	271018.0
10121	20210208	용산구	83466.0	86423.0
10122	20210208	은평구	152688.0	148432.0
10123	20210208	종로구	203567.0	200700.0
10124	20210208	중구	220719.0	220434.0
10125	20210208	중랑구	64486.0	64190.0
10126	20210209	강남구	558377.0	572406.0
10127	20210209	강동구	145996.0	142512.0
10128	20210209	강북구	73522.0	71780.0
10129	20210209	강서구	208296.0	205663.0
10130	20210209	관악구	82121.0	78230.0
10131	20210209	광진구	117945.0	114765.0
10132	20210209	구로구	191399.0	190980.0
10133	20210209	금천구	92392.0	95509.0
10134	20210209	노원구	175096.0	170836.0
10135	20210209	도봉구	60991.0	60608.0
10136	20210209	동대문구	91242.0	89093.0
10137	20210209	동작구	180361.0	177999.0
10138	20210209	마포구	245489.0	248818.0
10139	20210209	서대문구	31808.0	31121.0
10140	20210209	서초구	139616.0	153396.0
10141	20210209	성동구	144439.0	147198.0
10142	20210209	성북구	98803.0	93829.0
10143	20210209	송파구	207489.0	206572.0
10144	20210209	양천구	71701.0	72932.0
10145	20210209	영등포구	268260.0	270393.0
10146	20210209	용산구	81940.0	85324.0
10147	20210209	은평구	154545.0	149552.0
10148	20210209	종로구	208630.0	203944.0
10149	20210209	중구	223742.0	222751.0
10150	20210209	중랑구	65059.0	64198.0
10151	20210210	강남구	514857.0	525029.0
10152	20210210	강동구	138872.0	134287.0
10153	20210210	강북구	71962.0	68221.0
10154	20210210	강서구	205705.0	201409.0
10155	20210210	관악구	81393.0	72616.0
10156	20210210	광진구	115584.0	109437.0
10157	20210210	구로구	184982.0	182615.0
10158	20210210	금천구	83190.0	84753.0
10159	20210210	노원구	169013.0	163613.0
10160	20210210	도봉구	59373.0	59314.0
10161	20210210	동대문구	88313.0	83951.0
10162	20210210	동작구	177523.0	172141.0
10163	20210210	마포구	241887.0	242120.0
10164	20210210	서대문구	30613.0	29110.0
10165	20210210	서초구	138052.0	179252.0
10166	20210210	성동구	137706.0	136933.0
10167	20210210	성북구	94281.0	87358.0
10168	20210210	송파구	193891.0	190338.0
10169	20210210	양천구	68878.0	70056.0
10170	20210210	영등포구	254931.0	253177.0
10171	20210210	용산구	82516.0	86529.0
10172	20210210	은평구	147473.0	140383.0
10173	20210210	종로구	193081.0	190939.0
10174	20210210	중구	206559.0	206710.0
10175	20210210	중랑구	62932.0	61537.0
10176	20210211	강남구	147808.0	146530.0
10177	20210211	강동구	52488.0	50660.0
10178	20210211	강북구	31274.0	29013.0
10179	20210211	강서구	88447.0	87271.0
10180	20210211	관악구	38044.0	29503.0
10181	20210211	광진구	52955.0	47551.0
10182	20210211	구로구	69703.0	66485.0
10183	20210211	금천구	21505.0	20035.0
10184	20210211	노원구	70699.0	69685.0
10185	20210211	도봉구	27358.0	27917.0
10186	20210211	동대문구	38010.0	33639.0
10187	20210211	동작구	79205.0	72298.0
10188	20210211	마포구	108630.0	101551.0
10189	20210211	서대문구	12905.0	12344.0
10190	20210211	서초구	51477.0	77530.0
10191	20210211	성동구	46194.0	43762.0
10192	20210211	성북구	38244.0	34035.0
10193	20210211	송파구	70205.0	66338.0
10194	20210211	양천구	24157.0	23719.0
10195	20210211	영등포구	79381.0	75513.0
10196	20210211	용산구	39133.0	43718.0
10197	20210211	은평구	60668.0	57268.0
10198	20210211	종로구	74598.0	72695.0
10199	20210211	중구	54103.0	51850.0
10200	20210211	중랑구	27805.0	26385.0
10201	20210212	강남구	77338.0	79370.0
10202	20210212	강동구	36648.0	36728.0
10203	20210212	강북구	23900.0	22925.0
10204	20210212	강서구	63891.0	63896.0
10205	20210212	관악구	24527.0	24790.0
10206	20210212	광진구	37773.0	38079.0
10207	20210212	구로구	47766.0	48134.0
10208	20210212	금천구	15090.0	15795.0
10209	20210212	노원구	55871.0	54606.0
10210	20210212	도봉구	21282.0	21096.0
10211	20210212	동대문구	23461.0	23143.0
10212	20210212	동작구	52083.0	52910.0
10213	20210212	마포구	66788.0	68802.0
10214	20210212	서대문구	9396.0	9557.0
10215	20210212	서초구	37798.0	33071.0
10216	20210212	성동구	30627.0	31029.0
10217	20210212	성북구	28994.0	27351.0
10218	20210212	송파구	44079.0	44683.0
10219	20210212	양천구	16487.0	16556.0
10220	20210212	영등포구	56461.0	57005.0
10221	20210212	용산구	31027.0	30832.0
10222	20210212	은평구	44263.0	43631.0
10223	20210212	종로구	51477.0	51753.0
10224	20210212	중구	36412.0	36136.0
10225	20210212	중랑구	21252.0	20909.0
10226	20210213	강남구	145726.0	150477.0
10227	20210213	강동구	59931.0	59664.0
10228	20210213	강북구	35798.0	35303.0
10229	20210213	강서구	95368.0	92757.0
10230	20210213	관악구	35007.0	38286.0
10231	20210213	광진구	61447.0	63926.0
10232	20210213	구로구	73647.0	75574.0
10233	20210213	금천구	22755.0	24963.0
10234	20210213	노원구	85100.0	83748.0
10235	20210213	도봉구	34833.0	34848.0
10236	20210213	동대문구	35533.0	36998.0
10237	20210213	동작구	79048.0	84375.0
10238	20210213	마포구	121556.0	130253.0
10239	20210213	서대문구	14081.0	14629.0
10240	20210213	서초구	86274.0	62995.0
10241	20210213	성동구	51961.0	54497.0
10242	20210213	성북구	41119.0	39133.0
10243	20210213	송파구	73690.0	76465.0
10244	20210213	양천구	28202.0	28373.0
10245	20210213	영등포구	93134.0	96876.0
10246	20210213	용산구	47790.0	44055.0
10247	20210213	은평구	67268.0	68159.0
10248	20210213	종로구	93695.0	96399.0
10249	20210213	중구	68437.0	69306.0
10250	20210213	중랑구	30346.0	30427.0
10251	20210214	강남구	151321.0	155772.0
10252	20210214	강동구	57848.0	58935.0
10253	20210214	강북구	35785.0	35892.0
10254	20210214	강서구	97392.0	93580.0
10255	20210214	관악구	36004.0	40207.0
10256	20210214	광진구	59704.0	62901.0
10257	20210214	구로구	73251.0	74153.0
10258	20210214	금천구	21437.0	23592.0
10259	20210214	노원구	80550.0	79899.0
10260	20210214	도봉구	33216.0	33096.0
10261	20210214	동대문구	36492.0	39070.0
10262	20210214	동작구	78076.0	85248.0
10263	20210214	마포구	118920.0	124458.0
10264	20210214	서대문구	13324.0	14038.0
10265	20210214	서초구	101127.0	70006.0
10266	20210214	성동구	50844.0	54247.0
10267	20210214	성북구	40494.0	40189.0
10268	20210214	송파구	73187.0	78644.0
10269	20210214	양천구	27493.0	27656.0
10270	20210214	영등포구	89457.0	93178.0
10271	20210214	용산구	45955.0	41774.0
10272	20210214	은평구	63626.0	65151.0
10273	20210214	종로구	85824.0	86696.0
10274	20210214	중구	65802.0	66456.0
10275	20210214	중랑구	29368.0	29452.0
10276	20210215	강남구	526663.0	539343.0
10277	20210215	강동구	139448.0	137159.0
10278	20210215	강북구	69390.0	68534.0
10279	20210215	강서구	205256.0	200375.0
10280	20210215	관악구	78180.0	77435.0
10281	20210215	광진구	110810.0	111394.0
10282	20210215	구로구	182912.0	183433.0
10283	20210215	금천구	87139.0	90724.0
10284	20210215	노원구	169215.0	166822.0
10285	20210215	도봉구	56528.0	56109.0
10286	20210215	동대문구	82574.0	83232.0
10287	20210215	동작구	168174.0	170483.0
10288	20210215	마포구	231468.0	238645.0
10289	20210215	서대문구	29767.0	29729.0
10290	20210215	서초구	142032.0	132500.0
10291	20210215	성동구	136116.0	139349.0
10292	20210215	성북구	94217.0	91185.0
10293	20210215	송파구	195335.0	195894.0
10294	20210215	양천구	68110.0	69835.0
10295	20210215	영등포구	256124.0	259864.0
10296	20210215	용산구	83705.0	82021.0
10297	20210215	은평구	147127.0	144214.0
10298	20210215	종로구	189373.0	190690.0
10299	20210215	중구	207770.0	209407.0
10300	20210215	중랑구	62369.0	62014.0
10301	20210216	강남구	555817.0	570840.0
10302	20210216	강동구	144953.0	142250.0
10303	20210216	강북구	71136.0	70465.0
10304	20210216	강서구	208893.0	203275.0
10305	20210216	관악구	81069.0	79495.0
10306	20210216	광진구	116121.0	115325.0
10307	20210216	구로구	188814.0	189736.0
10308	20210216	금천구	91860.0	95325.0
10309	20210216	노원구	172023.0	169760.0
10310	20210216	도봉구	58678.0	57947.0
10311	20210216	동대문구	84573.0	84203.0
10312	20210216	동작구	175951.0	175986.0
10313	20210216	마포구	241107.0	247505.0
10314	20210216	서대문구	30842.0	30538.0
10315	20210216	서초구	140506.0	138772.0
10316	20210216	성동구	144639.0	147730.0
10317	20210216	성북구	97224.0	94077.0
10318	20210216	송파구	206355.0	205807.0
10319	20210216	양천구	70370.0	72211.0
10320	20210216	영등포구	268182.0	270908.0
10321	20210216	용산구	85504.0	85021.0
10322	20210216	은평구	150831.0	147460.0
10323	20210216	종로구	205655.0	203141.0
10324	20210216	중구	222327.0	222301.0
10325	20210216	중랑구	63724.0	63506.0
10326	20210217	강남구	550824.0	563648.0
10327	20210217	강동구	141754.0	139378.0
10328	20210217	강북구	70008.0	69201.0
10329	20210217	강서구	203445.0	199112.0
10330	20210217	관악구	80435.0	78417.0
10331	20210217	광진구	114997.0	113364.0
10332	20210217	구로구	186435.0	187384.0
10333	20210217	금천구	90129.0	93693.0
10334	20210217	노원구	168354.0	165544.0
10335	20210217	도봉구	56096.0	55885.0
10336	20210217	동대문구	83421.0	83037.0
10337	20210217	동작구	174415.0	173505.0
10338	20210217	마포구	242402.0	247563.0
10339	20210217	서대문구	29756.0	29549.0
10340	20210217	서초구	136699.0	136955.0
10341	20210217	성동구	142317.0	145411.0
10342	20210217	성북구	95574.0	92024.0
10343	20210217	송파구	202291.0	201725.0
10344	20210217	양천구	69967.0	71293.0
10345	20210217	영등포구	264089.0	267291.0
10346	20210217	용산구	83224.0	83899.0
10347	20210217	은평구	148728.0	145458.0
10348	20210217	종로구	203382.0	200405.0
10349	20210217	중구	220171.0	219948.0
10350	20210217	중랑구	62260.0	62102.0
10351	20210218	강남구	550167.0	565433.0
10352	20210218	강동구	142727.0	140028.0
10353	20210218	강북구	70742.0	69274.0
10354	20210218	강서구	205695.0	199767.0
10355	20210218	관악구	81054.0	78619.0
10356	20210218	광진구	117549.0	116154.0
10357	20210218	구로구	188205.0	188648.0
10358	20210218	금천구	90411.0	94131.0
10359	20210218	노원구	170045.0	167220.0
10360	20210218	도봉구	57627.0	57070.0
10361	20210218	동대문구	84766.0	83786.0
10362	20210218	동작구	175782.0	174866.0
10363	20210218	마포구	248123.0	253520.0
10364	20210218	서대문구	30260.0	29641.0
10365	20210218	서초구	138137.0	138785.0
10366	20210218	성동구	144400.0	148125.0
10367	20210218	성북구	96791.0	92700.0
10368	20210218	송파구	203362.0	202538.0
10369	20210218	양천구	70069.0	71166.0
10370	20210218	영등포구	267025.0	270307.0
10371	20210218	용산구	84336.0	84710.0
10372	20210218	은평구	149543.0	145490.0
10373	20210218	종로구	204688.0	202738.0
10374	20210218	중구	222482.0	223056.0
10375	20210218	중랑구	63352.0	62963.0
10376	20210219	강남구	577635.0	591337.0
10377	20210219	강동구	149113.0	146000.0
10378	20210219	강북구	74889.0	73089.0
10379	20210219	강서구	218112.0	211135.0
10380	20210219	관악구	84938.0	82327.0
10381	20210219	광진구	125283.0	124166.0
10382	20210219	구로구	196711.0	197103.0
10383	20210219	금천구	92274.0	95734.0
10384	20210219	노원구	179611.0	176294.0
10385	20210219	도봉구	61218.0	60429.0
10386	20210219	동대문구	91145.0	89687.0
10387	20210219	동작구	188102.0	185900.0
10388	20210219	마포구	264906.0	273028.0
10389	20210219	서대문구	32422.0	31633.0
10390	20210219	서초구	148821.0	151953.0
10391	20210219	성동구	150172.0	152827.0
10392	20210219	성북구	101141.0	95640.0
10393	20210219	송파구	212584.0	210899.0
10394	20210219	양천구	73431.0	74632.0
10395	20210219	영등포구	278524.0	282235.0
10396	20210219	용산구	91046.0	92060.0
10397	20210219	은평구	156676.0	151291.0
10398	20210219	종로구	216208.0	215991.0
10399	20210219	중구	228683.0	230332.0
10400	20210219	중랑구	66484.0	65412.0
10401	20210220	강남구	330480.0	334403.0
10402	20210220	강동구	96722.0	95034.0
10403	20210220	강북구	55115.0	53164.0
10404	20210220	강서구	143926.0	139238.0
10405	20210220	관악구	62409.0	59857.0
10406	20210220	광진구	98046.0	97115.0
10407	20210220	구로구	126489.0	125986.0
10408	20210220	금천구	34629.0	35462.0
10409	20210220	노원구	127174.0	124607.0
10410	20210220	도봉구	47612.0	47556.0
10411	20210220	동대문구	65398.0	63900.0
10412	20210220	동작구	133219.0	132183.0
10413	20210220	마포구	203781.0	209707.0
10414	20210220	서대문구	22707.0	22455.0
10415	20210220	서초구	110221.0	111165.0
10416	20210220	성동구	90226.0	91473.0
10417	20210220	성북구	67489.0	62842.0
10418	20210220	송파구	130343.0	128672.0
10419	20210220	양천구	46492.0	46076.0
10420	20210220	영등포구	154075.0	156294.0
10421	20210220	용산구	64853.0	66627.0
10422	20210220	은평구	104334.0	101672.0
10423	20210220	종로구	151179.0	152771.0
10424	20210220	중구	116565.0	118021.0
10425	20210220	중랑구	47669.0	46652.0
10426	20210221	강남구	193182.0	195149.0
10427	20210221	강동구	67919.0	67270.0
10428	20210221	강북구	41535.0	40252.0
10429	20210221	강서구	105702.0	103758.0
10430	20210221	관악구	44092.0	42557.0
10431	20210221	광진구	75606.0	74445.0
10432	20210221	구로구	86567.0	85779.0
10433	20210221	금천구	23992.0	24876.0
10434	20210221	노원구	90695.0	89273.0
10435	20210221	도봉구	38138.0	38202.0
10436	20210221	동대문구	46409.0	46088.0
10437	20210221	동작구	92428.0	94902.0
10438	20210221	마포구	148030.0	147442.0
10439	20210221	서대문구	15526.0	16077.0
10440	20210221	서초구	82632.0	81679.0
10441	20210221	성동구	63869.0	65681.0
10442	20210221	성북구	48611.0	45337.0
10443	20210221	송파구	87480.0	90232.0
